"date_",open,high,low,settlement,volume,close,spot_open,spot_high,spot_low,spot_close,spot_volume,f_long,f_long_contract_V,f_short,f_short_contract_V,f_acu_net,f_acu_contract_V,i_long,i_long_contract_V,i_short,i_short_contract_V,i_acu_net,i_acu_contract_V,d_long,d_long_contract_V,d_short,d_short_contract_V,d_acu_net,d_acu_contract_V,d_self_buy,d_self_sell,d_hedge_buy,d_hedge_sell,i_buy,i_sell,f_buy,f_sell
"2014-06-09",9140,9155,9129,9146,45298,9144,9153.93,9166.58,9138.93,9162.74,101852758881,11032,20164396,9716,17764413,21338,39101627,43,78647,16,29266,622,1137168,7598,13885445,6495,11866163,2876,5181384,5571924294,4948497817,0,0,1024096900,1723334380,18295784908,14469460776
"2014-06-10",9159,9202,9155,9185,72200,9185,9181.90,9222.37,9171.75,9222.37,104150195965,15804,29003313,15045,27617595,22138,40740395,179,328569,37,67878,764,1402719,13739,25213211,13548,24870997,3068,5549541,5700237448,5909152471,0,0,1003666000,1636214927,25204634575,15558220950
"2014-06-11",9194,9212,9183,9211,43499,9210,9218.50,9229.80,9204.76,9229.80,101778562628,9126,16763107,11197,20563494,20136,37173411,58,106029,72,132433,750,1380004,10786,19820940,8239,15148091,5625,10261470,5659763440,5480391739,0,0,1179163500,1594908427,21606908138,18717199533
"2014-06-12",9195,9215,9181,9204,46433,9202,9209.99,9220.89,9186.79,9204.65,100950249225,9537,17505722,10452,19199483,19205,35418030,99,181284,138,253789,711,1306192,9211,16926162,7757,14245327,7054,12888967,5575022369,5226184779,0,0,968275910,2035663260,19576137735,17597719286
"2014-06-13",9170,9199,9156,9198,69155,9195,9192.73,9207.74,9171.51,9196.39,92140265795,18674,34195806,19871,36442493,18010,33136845,147,269433,122,223155,736,1351484,12874,23612246,12862,23562299,6993,12798054,4710541644,5213820102,0,0,1021801900,1934307244,18927719404,17595076986
"2014-06-16",9180,9214,9175,9200,54947,9200,9196.23,9214.19,9179.56,9202.93,97539019979,32501,59490663,32643,59820717,17867,32823861,464,847985,394,723309,807,1479135,10040,18446163,9313,17075751,7659,14070090,4990265542,4598996377,0,0,998619550,1376399236,22352960300,17216945232
"2014-06-17",9207,9248,9203,9241,66123,9242,9223.02,9249.87,9200.86,9240.60,102127205757,31446,57807687,31485,57945622,17776,32744824,648,1190141,557,1025392,898,1651007,13051,24068822,15195,27993569,5565,10298144,6494608360,5324421094,0,0,1357411570,1569445646,22750761345,18835380345
"2014-06-18",9241,9307,9208,9302,64896,9302,9257.65,9316.64,9204.35,9279.93,130607568864,29997,55096004,32985,60672872,12174,22370928,620,1139322,402,741569,918,1684898,26529,48895109,27001,49777135,-2355,-4367892,8792222971,10342578947,0,0,1691451740,1678003749,39965580469,22831394992
"2014-06-19",9187,9237,9181,9225,74612,9226,9288.69,9324.40,9283.38,9316.81,97848728710,13707,25235291,13821,25440178,12089,22332081,166,306065,99,182554,985,1817522,12527,23059188,11322,20842732,-1098,-2064710,6265183010,5342945266,0,0,1171625610,1239294700,27469404423,19666383356
"2014-06-20",9227,9230,9178,9180,74727,9179,9330.35,9339.83,9273.79,9273.79,97693846277,14239,26204386,19100,35147825,7157,13172586,68,124982,138,253696,915,1679757,12873,23684922,11040,20308482,761,1363435,5163921141,4857740562,0,0,2390066331,2702592496,24680545043,25547806425
"2014-06-23",9179,9206,9151,9166,82798,9167,9293.06,9302.65,9225.73,9228.35,113055437192,17806,32677268,15251,27973650,9744,17911760,168,308529,112,205573,971,1780232,12647,23199314,14288,26215404,880,-1655494,5603916570,8454014166,0,0,1215030150,1789998697,23038572294,18336582754
"2014-06-24",9174,9198,9165,9172,65966,9173,9232.35,9276.24,9232.35,9246.20,91152495496,13266,24358319,15223,27936101,7752,14281899,78,143153,72,132114,977,1792404,9709,17815823,9147,16790921,306,611297,6029894825,6241723229,0,0,1135353400,2027788264,20930362061,17515050993
"2014-06-25",9146,9170,9137,9157,63400,9156,9250.13,9255.87,9229.80,9242.16,87313050534,13445,24610093,12033,22028591,9158,16824138,95,173971,40,73233,1032,1889799,10041,18380842,10560,19327856,815,-1539881,6128861210,5042452767,0,0,990321910,1127247010,20149234322,16703029113
"2014-06-26",9181,9237,9176,9233,75765,9230,9273.36,9320.94,9271.35,9320.94,98471286932,16422,30255251,13632,25108229,11992,22204689,262,483186,69,127253,1225,2261350,14635,26928869,14033,25861677,215,475842,6709328862,4746437302,0,0,1640329290,1404359020,21765728260,16285203290
"2014-06-27",9231,9244,9205,9207,58349,9206,9316.89,9330.95,9303.57,9306.83,95148292567,11609,21417398,13305,24549007,10230,18902452,120,221334,121,223096,1224,2253628,8306,15322885,7765,14315869,321,521699,5221402303,5676116381,0,0,1026340920,1247798842,21954687364,19001618789
"2014-06-30",9220,9307,9218,9290,77543,9290,9332.44,9393.07,9327.89,9393.07,103042091194,17729,32864852,14273,26458128,14034,26137476,215,399044,62,115138,1377,2558466,13672,25329827,14794,27443027,851,-1655186,6634796293,4496837099,0,0,1420061042,932026178,25362120505,19115169646
"2014-07-01",9299,9401,9289,9384,101041,9380,9393.07,9463.06,9374.28,9441.92,115473264845,18925,35405816,22177,41489108,10719,20153994,153,286393,94,176272,1436,2693936,19243,35976592,18742,35063039,352,714287,8254471244,6089480702,0,0,1675100200,1545381610,21738863904,16490108112
"2014-07-02",9404,9488,9310,9402,178185,9400,9482.00,9547.05,9421.87,9484.96,153792277867,40107,75438486,45639,85858720,5053,9566993,237,446066,378,710366,1293,2430840,37552,70640415,34360,64618774,2789,5180188,9309230271,9439585846,0,0,2379453509,1846672755,29945356079,21183322199
"2014-07-03",9396,9463,9367,9455,111701,9455,9468.78,9538.65,9449.78,9526.23,121898808427,24827,46753096,22671,42693711,7274,13834575,304,574501,113,213032,1484,2806244,18042,33987170,18740,35315657,2070,3832227,9803757360,7052615734,0,0,1457825049,1878924379,20951051266,20626726913
"2014-07-04",9488,9494,9411,9453,105559,9453,9525.93,9550.11,9482.94,9510.05,118191559204,22895,43247058,27546,52045099,2585,4965835,129,243904,75,141796,1538,2907743,16790,31722497,14619,27612788,4227,7915105,8168572046,7795942486,0,0,1577716050,2089458291,16609619430,21786167057
"2014-07-07",9452,9453,9398,9451,86345,9451,9497.27,9520.20,9454.67,9520.20,111394304099,18080,34069297,15326,28881038,5363,10217061,112,211299,80,150834,1570,2967614,14646,27602828,15904,29965307,2997,5586134,8135411063,7410592601,0,0,1023349990,1113369013,22219561935,18170309683
"2014-07-08",9452,9492,9440,9477,82334,9477,9515.18,9540.57,9499.17,9530.98,102506552507,21444,40583827,18559,35122991,8308,15830551,160,302911,161,304485,1569,2973649,13627,25778316,14745,27905839,1876,3465069,7015742574,6031628144,0,0,1235453110,1471247927,20620231417,17943981326
"2014-07-09",9450,9477,9436,9465,77026,9463,9510.00,9522.99,9478.76,9489.98,102520936893,21991,41566304,21848,41285738,8430,16042536,86,162751,53,100274,1602,3031721,13326,25198327,14353,27136096,885,1589169,5827480225,7089819230,0,0,912932950,883177158,19631198742,21592223607
"2014-07-10",9466,9556,9462,9553,100623,9553,9512.89,9568.75,9512.89,9565.12,141179376788,21669,41211176,22558,42882092,7599,14623372,130,247539,104,198213,1628,3110124,22202,42223407,19591,37280131,3484,6551566,9368585955,6967286804,0,0,1591984210,1559493200,44377961279,44304489235
"2014-07-11",9540,9566,9450,9487,157882,9486,9561.71,9591.27,9478.07,9495.84,134613211371,45039,85515113,50650,96222369,2645,5109110,600,1135610,290,548781,1938,3673771,29314,55717302,29112,55297021,3698,6943603,7373820447,10270413039,0,0,1389461550,1870505819,24410035182,23392398148
"2014-07-14",9479,9529,9478,9525,85979,9523,9497.81,9545.99,9488.12,9520.30,112185087804,44735,84776165,44089,83625711,3310,6312475,958,1809452,716,1362205,2180,4135630,16356,31097432,13930,26442409,6048,11486061,7743910990,7042278535,0,0,1468663380,1795869280,24483565605,26955866712
"2014-07-15",9575,9581,9534,9561,92920,9560,9558.42,9593.68,9547.94,9569.17,115183478755,41315,78736972,45760,87212378,-1144,-2160728,821,1558099,710,1355641,2291,4353166,18971,36213803,18759,35813678,6230,11876420,7080089218,6635656894,0,0,1870798400,1422744700,28083238755,25268554272
"2014-07-16",9547,9564,9475,9483,67424,9483,9570.33,9574.13,9471.65,9484.73,117111866092,29358,55426135,30302,57259013,242,459186,1397,2635825,1222,2312819,1961,3692171,27150,51457928,28895,54767648,1529,2874777,7741407774,8736949515,0,0,1168463110,1324188200,27562845439,26331166105
"2014-07-17",9392,9402,9326,9356,123718,9357,9420.11,9461.86,9373.87,9408.24,127983000511,25935,48566432,28749,53837592,-2570,-4801954,91,170462,173,323969,1879,3516361,22620,42347452,23122,43297060,924,1723233,7678930999,8448581914,0,0,1432982450,1783378983,31825359516,34295765888
"2014-07-18",9285,9372,9281,9339,107971,9339,9335.38,9421.34,9335.38,9400.97,102700113226,25720,48023231,21172,39543727,2020,3779716,128,238813,58,108290,1949,3640342,17091,31919365,18373,34307326,364,686107,7271665380,5737159502,0,0,1241981490,1610100473,27192007520,25962529980
"2014-07-21",9380,9406,9356,9364,78887,9365,9453.78,9480.14,9426.30,9440.97,92121126725,14304,26837876,15269,28645311,1059,1991506,125,234609,126,236274,1948,3648604,13409,25155722,11834,22195372,1222,2280492,5977521450,5342233317,0,0,1046217800,894358747,22412280090,22531680148
"2014-07-22",9384,9434,9352,9433,100000,9431,9453.23,9499.36,9418.74,9499.36,98396077582,25160,47315650,21154,39798078,5132,9691711,185,348387,133,250579,2000,3772400,17294,32535878,17986,33842792,519,962880,9821677571,5527149353,0,0,1166176640,1064126373,26232301523,19554382692
"2014-07-24",9456,9470,9432,9469,86204,9468,9508.26,9538.07,9483.52,9527.54,120766980828,18042,34110105,21132,39948547,2002,3802902,131,247733,83,156865,2048,3878093,18095,34210221,13489,25498591,4989,9430430,8081266392,9714689185,0,0,1435672490,1357077200,33363498712,31696758760
"2014-07-25",9460,9465,9357,9390,118354,9390,9519.99,9528.70,9412.48,9439.29,108131916766,24819,46699177,30320,57060572,-3587,-6725713,76,142804,157,295268,1951,3663978,19070,35860490,20536,38641112,3525,6609967,5778057635,8488399366,0,0,2669702160,2269541146,23127564836,24382465608
"2014-07-28",9370,9422,9342,9387,113816,9386,9415.90,9460.43,9385.56,9420.18,110243584381,32638,61300608,28074,52728815,986,1858697,167,313901,196,367753,1922,3607979,15432,28973414,17404,32666412,1492,2792596,8769930600,6822444861,0,0,1841946750,2670544364,28589547143,25851773662
"2014-07-29",9425,9446,9343,9361,128049,9360,9457.80,9483.75,9357.32,9391.88,134584829040,28980,54424482,31937,59970628,-2029,-3790017,100,188071,281,527186,1741,3259152,21240,39863887,21493,40346426,1254,2339198,7238153700,10895367332,0,0,2415641790,3270389620,35163248469,27189237178
"2014-07-30",9367,9429,9366,9416,99330,9414,9409.62,9456.03,9398.82,9447.02,106661216426,23010,43268614,18064,33974642,3009,5674744,150,282392,80,150382,1811,3409751,18363,34537950,18835,35425426,767,1431536,7771737603,6926219854,0,0,2180312680,1877541354,32613003461,24221446109
"2014-07-31",9433,9438,9265,9290,134333,9290,9436.04,9438.97,9313.87,9315.85,106616070715,18932,35314580,30810,57489244,-7020,-13035007,212,396394,350,652485,1673,3108434,31724,59196160,29526,55099126,2794,5185317,6329290387,8271029712,0,0,1391952970,1395889251,27543918129,37958143146
"2014-08-01",9236,9264,9209,9253,104509,9251,9223.75,9274.64,9201.83,9266.51,103884640476,23325,43103888,22537,41654241,-6129,-11332363,59,109110,257,475104,1475,2729045,20903,38625657,19147,35371013,4551,8416803,7634188970,6929964620,0,0,1332595540,1645051981,30102537261,28217666818
"2014-08-04",9260,9297,9233,9286,81817,9285,9280.29,9330.19,9258.18,9330.19,90657362085,16073,29784362,18545,34364409,-8561,-15887710,313,579841,73,135275,1715,3184755,15381,28505714,13296,24645397,6612,12272378,6316691280,4904127239,0,0,1220162630,976027900,28866792979,27762891004
"2014-08-05",9249,9256,9083,9095,149588,9097,9316.82,9316.82,9141.44,9141.44,109308144828,28670,52509800,37407,68582437,-17406,-31652824,127,232095,312,570543,1530,2783682,36516,66892688,31685,58049554,11494,20909815,6075787380,9384270373,0,0,1522376120,1011806550,23956005805,41525793756
"2014-08-06",9079,9129,9059,9098,121642,9097,9148.36,9163.81,9070.09,9143.97,109043215816,30894,56202626,22997,41844635,-9451,-17177851,96,174756,136,247435,1490,2710906,20207,36758637,25727,46794971,6061,11023243,7601691230,8308346146,0,0,937911300,1276373280,26459546127,21225939901
"2014-08-07",9111,9134,9065,9092,84268,9093,9162.65,9172.88,9108.85,9131.44,84469951861,16731,30450111,19265,35064382,-11934,-21680303,61,111034,137,249001,1414,2571501,14238,25909686,13637,24807528,6691,12162448,5530834600,8672674918,0,0,1261416030,976711288,19674510302,21074436666
"2014-08-08",9052,9093,8991,9090,123219,9090,9120.20,9120.20,9014.89,9085.96,88889551163,27374,49507084,22721,41087824,-7101,-12885985,202,366128,344,622373,1272,2312496,22044,39850588,24477,44242938,4247,7715662,6115106750,6659203095,0,0,1407083710,1223425480,22251940757,23708817129
"2014-08-11",9132,9162,9110,9141,80134,9139,9109.83,9184.96,9107.21,9172.91,84908793043,16330,29846984,22620,41347307,-13362,-24407077,456,833682,199,363902,1529,2794594,15956,29169687,12658,23135413,7480,13672690,7658447210,5376893798,0,0,1469959548,688447896,17848738296,19623022304
"2014-08-12",9152,9158,9103,9121,87612,9122,9188.85,9198.10,9146.98,9163.12,88935657676,20450,37326613,19692,35944515,-12494,-22775816,170,310444,53,96756,1646,3002835,16662,30418627,14789,26994957,9467,17272372,6461677869,7268385361,0,0,1766971310,1125254932,19423175238,22840402539
"2014-08-13",9132,9204,9120,9199,94649,9199,9155.02,9231.66,9147.14,9231.31,86469671094,25759,47256293,19039,34941598,-5519,-10137664,217,398253,68,124990,1795,3302203,19185,35199541,20289,37230150,8226,15129268,5998711458,6525184792,0,0,1138616349,908817096,23666606015,16621179023
"2014-08-14",9228,9253,9203,9218,85033,9219,9276.41,9282.01,9218.55,9230.61,91431684494,19873,36665998,22097,40767935,-7727,-14224663,142,262126,135,248754,1802,3322639,16003,29530742,14653,27037193,9631,17749845,5564229940,7838585413,0,0,1701707300,1120795519,20283333757,20830802776
"2014-08-15",9210,9218,9154,9203,90406,9202,9243.67,9243.67,9172.91,9206.81,75044101149,23347,42878698,24813,45572906,-8952,-16456946,127,233631,192,352617,1737,3197071,16114,29606053,15802,29031964,9939,18289328,6644825404,5661465368,0,0,737923050,974344987,16909014654,15990921703
"2014-08-18",9212,9223,9126,9141,111283,9140,9222.73,9222.73,9128.66,9141.31,74218726157,59213,108393710,65009,119006715,-15096,-27580047,1054,1924675,1207,2206902,1584,2893625,20928,38327328,20181,36957880,10672,19517207,5733856880,5345273213,0,0,815437149,872070534,15368476151,14613556009
"2014-08-19",9161,9249,9161,9239,91282,9237,9188.63,9255.09,9188.63,9243.78,90070711367,42571,78440462,32676,60191047,-5085,-9372670,1521,2799991,1501,2768901,1604,2956946,21525,39657521,25162,46395185,6983,12899889,7875634212,7407322900,0,0,1404038130,811183583,24639593866,18607855159
"2014-08-20",9253,9285,9244,9275,61787,9275,9278.15,9294.49,9249.31,9288.05,90879015650,29455,54500685,25636,47442738,-3235,-6002046,1602,2964551,1330,2463085,2117,3919837,20076,37178043,20518,37993752,3062,5680041,8025755700,7528847888,0,0,1445192020,861950920,25487872033,19878325373
"2014-08-21",9260,9266,9200,9231,103529,9230,9286.82,9289.02,9217.97,9253.38,82751874940,22526,41570609,26201,48347572,-7085,-13089637,213,392988,232,427777,2098,3872908,15298,28228982,14862,27420135,3430,6342185,5151050485,8057264264,0,0,1401699240,1145301945,20813226748,19071956597
"2014-08-22",9249,9388,9247,9378,116443,9378,9273.07,9380.60,9271.87,9380.10,104530038753,31007,57905544,24754,46250401,516,980869,387,723806,176,329266,2309,4330760,20448,38179298,21624,40405425,2256,4241836,9337014640,5528112153,0,0,1645813330,646196600,36743702449,22378221659
"2014-08-25",9386,9399,9365,9391,61977,9391,9393.24,9409.35,9369.24,9390.62,78042615324,12862,24137090,16835,31595428,-4537,-8532134,339,636256,10,18775,2638,4954691,8757,16435493,7910,14843577,3124,5876255,6135936497,5516067226,0,0,885007400,715581191,16992312770,12281111655
"2014-08-26",9386,9408,9375,9390,57561,9390,9394.28,9418.77,9386.49,9393.96,93952767558,12867,24175069,13975,26255744,-5631,-10586228,110,206769,56,105189,2692,5055576,9980,18751613,8473,15918823,4608,8662980,10745204440,5618925734,0,0,1224628150,732253239,20964840992,17772627806
"2014-08-27",9421,9498,9420,9477,96315,9477,9426.29,9491.75,9426.29,9485.59,116832284775,22920,43403938,19887,37668810,-2241,-4257947,232,439833,71,134616,2853,5407576,17251,32672119,16217,30711213,5646,10708660,10196176208,6115171926,0,0,1157199540,566471036,33016366725,21336739376
"2014-08-28",9492,9500,9469,9479,60649,9478,9499.22,9502.42,9453.49,9478.37,102287571631,13216,25068440,13962,26483917,-2989,-5677013,18,34148,63,119402,2808,5322845,8049,15268036,8282,15707272,5410,10263060,6845976320,11863222974,0,0,1465517890,1073433743,20826881332,16757479559
"2014-08-29",9456,9485,9432,9473,77443,9471,9459.81,9470.15,9425.35,9436.27,90212662286,17419,32969418,16751,31707877,-2338,-4440038,74,140148,218,412761,2664,5046149,11394,21569063,11548,21854854,5238,9929863,5502560259,7830773139,0,0,1238578420,1746900777,26471041748,21983298580
"2014-09-01",9473,9550,9470,9528,68798,9528,9474.41,9532.66,9472.96,9513.06,88579821445,12566,23941838,16377,31207682,-6268,-11955401,181,345121,50,95331,2795,5326152,14479,27587538,11016,20992637,8731,16644276,6384011257,6727489461,0,0,1022097720,972236348,23547786012,15050055128
"2014-09-02",9512,9514,9388,9410,125697,9409,9503.65,9503.65,9388.13,9399.72,89442668046,24873,47004214,32100,60680234,-13907,-26177970,327,615949,305,576881,2817,5301031,24283,45864585,23347,44108609,9685,18231449,5215229310,9194833623,0,0,968249169,1227453755,18440496962,19068784936
"2014-09-03",9415,9482,9399,9451,101507,9449,9434.88,9455.78,9396.79,9450.35,89285968316,22546,42605781,18996,35893920,-10193,-19270540,138,260972,222,419262,2733,5164824,15932,30106565,17355,32792469,8267,15628999,6429783813,7296066409,0,0,1081425270,1576338898,25984161401,18863495088
"2014-09-04",9447,9448,9380,9425,96821,9424,9439.76,9439.76,9389.29,9428.89,74875311676,19415,36572990,20401,38427813,-11401,-21496899,146,275103,806,1518313,2073,3907191,14772,27827169,15610,29403941,7366,13890437,5482570160,5682615027,0,0,2225145200,1641861804,17398036503,17050518870
"2014-09-05",9444,9463,9370,9407,104786,9406,9446.45,9451.39,9365.70,9407.94,73632328997,21549,40545238,23298,43838746,-13187,-24814770,50,94017,223,419315,1900,3574280,16874,31743181,15693,29526206,8570,16128376,4656909693,6281311580,0,0,943539096,930626100,19287838687,17534693896
"2014-09-09",9426,9530,9425,9428,78139,9429,9452.14,9465.93,9426.99,9434.77,79759708782,18345,34728258,15839,29979137,-10648,-20086084,174,330105,116,219428,1958,3692396,15026,28436562,15363,29081574,8181,15433420,4826913589,5358902266,0,0,1478899720,1375524834,24760880716,15336279555
"2014-09-10",9380,9402,9310,9347,106510,9347,9410.62,9410.62,9309.05,9357.61,78731119090,21369,39951246,26641,49793372,-16138,-30174801,163,304391,205,383216,1916,3581769,21824,40797304,21377,39972816,8607,16096466,5566091380,6191052494,0,0,1112135060,1370878893,14007202307,24417063595
"2014-09-11",9376,9385,9300,9302,75048,9301,9376.38,9381.05,9322.95,9322.95,72632818520,17470,32642961,18062,33758829,-16889,-31420898,62,115855,304,567401,1674,3113995,12335,23046108,12785,23881138,8124,15119860,4912532522,5381030127,0,0,1374611913,1624961129,17580905879,19074850842
"2014-09-12",9325,9328,9229,9245,121575,9246,9324.74,9333.28,9223.18,9223.18,81328099040,33412,61926581,33272,61659915,-16967,-31380330,164,303535,334,617740,1504,2781191,24120,44689823,24429,45268285,7834,14494773,5068070647,7814205286,0,0,1223708330,1234034716,16485259628,21084910194
"2014-09-15",9206,9244,9172,9218,119266,9219,9206.41,9242.23,9175.61,9217.46,66977594266,74031,136449137,70604,130134659,-13472,-24848223,870,1604945,1057,1948931,1317,2428590,20746,38224005,21726,40035023,6847,12628117,4049247945,5387094075,0,0,899782170,806258017,17223454232,18315619740
"2014-09-16",9219,9233,9141,9154,98071,9153,9218.85,9219.42,9133.40,9133.40,69413584839,43185,79331394,47341,86985393,-17801,-32599675,1068,1959331,1077,1975041,1308,2395528,19751,36252918,19901,36527212,7070,12948916,4389504572,6193311981,0,0,790384500,791711362,11086169737,18879987805
"2014-09-17",9195,9248,9148,9172,72499,9172,9171.04,9252.38,9159.85,9195.17,82189780962,35073,64678375,36174,66704372,-11882,-21954154,911,1682609,778,1434538,1509,2788028,32421,59736159,26555,48935340,4615,8528860,7842215315,6285214621,0,0,1534158990,847332059,21488888855,24502009645
"2014-09-18",9234,9265,9213,9243,90173,9241,9211.80,9237.88,9201.91,9237.03,69997859458,20680,38199590,23299,43038445,-14617,-27014892,61,112721,119,219653,1451,2681738,12780,23610734,12459,23013502,4912,9078621,5402327491,5127865469,0,0,1223320690,1059685618,15784833981,16827150141
"2014-09-19",9281,9304,9240,9265,101134,9263,9268.44,9289.22,9235.44,9240.45,80552037039,20096,37259673,23155,42926545,-17714,-32817228,192,356150,160,296369,1483,2747406,18395,34105142,15784,29258934,7363,13641621,5495074777,5861400991,0,0,1901102172,1653806650,21240355475,24233024057
"2014-09-22",9202,9205,9100,9128,120832,9128,9220.54,9220.54,9106.27,9134.65,79055692908,25420,46461671,28922,52879438,-21472,-39198994,78,142337,493,901748,1068,1949741,24081,44006020,24218,44270383,7156,13063987,4336953500,7405832536,0,0,992317557,1079812223,14201974099,29288529449
"2014-09-23",9106,9152,9102,9117,87165,9114,9134.29,9147.21,9084.90,9084.90,83575591283,20462,37342963,15988,29179694,-16993,-30975005,168,306672,176,321005,1060,1932168,12050,21994361,14959,27302532,4118,7506792,5204388564,5658872894,0,0,883213918,1062443117,24125814486,30633339849
"2014-09-24",9095,9142,9081,9127,87035,9126,9071.80,9123.11,9071.80,9098.49,80049271798,20276,36972127,22601,41210909,-19383,-35378450,116,211735,65,118417,1111,2027797,13606,24809330,12776,23293402,4982,9094313,5530273718,5513091197,0,0,1153918208,918017410,22159468659,27815774102
"2014-09-25",9158,9168,8995,9028,138558,9026,9126.76,9149.41,8982.51,9011.59,92680251587,28543,51758910,36153,65621209,-27364,-49397279,114,206276,383,693998,842,1519978,26349,47747448,25001,45305213,6391,11537667,5402246596,8074363909,0,0,1682312940,1372059785,19752941194,25644151481
"2014-09-26",8958,9022,8937,8980,115750,8982,8957.56,9001.98,8913.51,8989.82,85543865408,33070,59400435,26113,46917993,-20338,-36535057,284,510704,168,301550,958,1720937,17270,31023047,20505,36830175,3198,5745491,5782227717,5618580174,0,0,825015680,1121904505,22643858518,25636247475
"2014-09-29",8991,9008,8943,8982,101474,8981,9018.46,9018.46,8948.09,8960.76,83837609505,26405,47396588,29422,52819961,-23402,-42034154,79,141940,108,193817,929,1668650,18224,32712838,15754,28276956,5646,10142749,4903711660,4858601205,0,0,1352444850,804449463,27245232294,39711016144
"2014-09-30",8961,9021,8871,8991,150107,8991,8954.58,8998.83,8860.17,8966.92,103017795892,33180,59358535,36570,65470696,-26886,-48346565,380,682971,271,484719,1038,1866522,28334,50713762,30546,54665130,3396,6108727,7459380996,8167940523,0,0,1219093430,1475594859,31684842263,36142811975
"2014-10-01",8943,9015,8911,8980,114235,8980,8958.87,9014.26,8918.96,8990.26,79131756304,26715,47963445,24633,44218034,-24770,-44486910,285,512283,108,193826,1215,2182140,21564,38716618,19552,35099830,5255,9440089,6116889354,5876748160,0,0,1442998659,761124548,21050854521,28328974669
"2014-10-02",8920,9020,8905,8993,126762,8992,8959.37,9010.27,8913.01,8975.19,76288246144,23986,42979992,24494,43879242,-25242,-45395840,101,181144,98,175991,1218,2190451,24422,43780952,25226,45209346,4469,8040188,5433722326,4907418652,0,0,1080867778,868556550,18984837843,25173417275
"2014-10-03",9004,9107,8994,9101,124812,9098,9010.30,9113.80,8998.27,9106.28,82893678627,24676,44668239,24269,43910061,-24710,-44962104,302,548433,121,219114,1399,2545620,27178,49199864,22711,41130851,8936,16262716,6307648890,5454300572,0,0,1532006580,767626616,22674588482,18672902312
"2014-10-06",9098,9110,9056,9084,95157,9085,9118.28,9122.54,9065.34,9095.14,80278731881,19087,34671579,28108,51060815,-33866,-61534401,49,89038,181,328610,1267,2302139,17475,31749539,14840,26954104,11591,21064453,4990638245,5238417090,0,0,1224421300,944098380,20225614555,24456258843
"2014-10-07",9034,9048,8976,9017,127569,9018,9065.67,9074.80,8993.45,9040.81,75752723153,37098,66897205,33401,60214492,-30239,-54533862,72,129958,315,567554,1024,1847066,21499,38760666,25771,46458254,7373,13301434,4506474731,6572292885,0,0,647242270,868680564,24372941871,24964493750
"2014-10-08",8986,9029,8928,8933,103779,8932,8989.99,9038.61,8955.18,8955.18,74408496298,30233,54397862,25720,46269858,-25670,-45850085,117,210613,225,404320,916,1636641,17425,31322359,19920,35818684,4868,8699890,4195917254,5436559990,0,0,894495120,1117179058,23127610782,27736729004
"2014-10-09",8997,9039,8948,8981,139674,8980,9021.31,9054.67,8946.16,8966.44,85354410006,42028,75546100,39682,71312426,-23134,-41546907,508,912839,429,770088,995,1787026,23811,42802413,25894,46539186,3054,5487368,4631995636,6838972149,0,0,970215530,1437897844,24213042149,24366448135
"2014-10-13",8798,8818,8712,8712,157956,8712,8767.42,8795.77,8711.39,8711.39,102724883907,84829,148717780,82986,145489219,-21409,-37293457,909,1592622,1015,1779526,889,1548256,31782,55710133,33858,59376091,1093,1907324,4579440752,8492802985,0,0,967203290,1413443299,26171564704,34332392332
"2014-10-14",8730,8759,8702,8745,104866,8743,8691.83,8768.39,8684.19,8768.39,74418281542,51102,89198002,48826,85222413,-19015,-33226052,801,1397933,801,1399006,889,1552353,21041,36743594,20111,35111703,2236,3910588,4258276972,4575668676,0,0,1147023551,1090500389,21635083751,23953379981
"2014-10-15",8743,8763,8641,8646,82391,8646,8769.39,8776.91,8635.41,8655.51,106443208162,37747,65601753,45774,79509094,-20392,-35295309,1041,1807584,905,1572246,1227,2123692,37646,65435046,36544,63523466,1900,3292931,5570433755,7967990266,0,0,1380890710,1514406332,35993923305,39451474199
"2014-10-16",8583,8683,8506,8632,177584,8628,8602.65,8676.46,8501.29,8633.69,108248624056,39264,67419044,38485,66106411,-19535,-33710648,316,542957,229,392500,1314,2267439,30481,52367296,33248,57097986,871,-1496296,7894791824,6199923456,0,0,1634426210,1912536272,27842845078,32773194286
"2014-10-17",8658,8673,8497,8500,174947,8499,8688.71,8699.77,8512.88,8512.88,123711895980,43822,75200333,43610,74903578,-19427,-33022697,161,275606,350,599156,1125,1912194,26202,44966121,27038,46383241,-1961,-3324454,5037261668,9064520343,0,0,1446888160,1609169403,46262816028,53384132096
"2014-10-20",8599,8681,8588,8661,121860,8660,8617.08,8679.85,8611.17,8663.14,78717615381,30547,52741117,24370,42095970,-13010,-22533771,411,710759,84,144929,1445,2502608,19728,34074646,20899,36099805,-2948,-5098042,5743516346,4759287041,0,0,1039120279,787187108,24847997704,22343888431
"2014-10-21",8655,8663,8616,8636,90638,8639,8676.32,8676.32,8636.67,8654.64,64351072656,23122,39945980,21743,37563308,-11701,-20216790,63,108989,98,169162,1410,2436054,10896,18823548,12034,20787205,-4008,-6917802,4307614520,4500671516,0,0,1286488200,585515610,18113566866,20521282929
"2014-10-22",8748,8764,8714,8744,96753,8744,8744.91,8775.35,8729.77,8748.83,82817004818,22587,39476954,21766,38037763,-10846,-18967475,372,650581,135,235896,1647,2880134,17184,30035540,15384,26888515,-2060,-3597049,6139448842,5600306083,0,0,1275756200,681750095,24701358353,19331245208
